Mkt-RF_Alpha 1,Mkt-RF_Beta 1,Mkt-RF_R2 1,Mkt-RF_Alpha p-value 1,Mkt-RF_Beta p-value 1,Mkt-RF_Alpha t-value 1,Mkt-RF_Beta t-value 1,Mkt-RF_Alpha t-value adjusted 1,Mkt-RF_Beta t-value adjusted 1,SMB_Alpha 1,SMB_Beta 1,SMB_R2 1,SMB_Alpha p-value 1,SMB_Beta p-value 1,SMB_Alpha t-value 1,SMB_Beta t-value 1,SMB_Alpha t-value adjusted 1,SMB_Beta t-value adjusted 1,HML_Alpha 1,HML_Beta 1,HML_R2 1,HML_Alpha p-value 1,HML_Beta p-value 1,HML_Alpha t-value 1,HML_Beta t-value 1,HML_Alpha t-value adjusted 1,HML_Beta t-value adjusted 1,MOM_Alpha 1,MOM_Beta 1,MOM_R2 1,MOM_Alpha p-value 1,MOM_Beta p-value 1,MOM_Alpha t-value 1,MOM_Beta t-value 1,MOM_Alpha t-value adjusted 1,MOM_Beta t-value adjusted 1,Excess Return 1,Standard Deviation 1,Up Market Capture Ratio 1,Down Market Capture Ratio 1,Mkt-RF_Alpha 3,Mkt-RF_Beta 3,Mkt-RF_R2 3,Mkt-RF_Alpha p-value 3,Mkt-RF_Beta p-value 3,Mkt-RF_Alpha t-value 3,Mkt-RF_Beta t-value 3,Mkt-RF_Alpha t-value adjusted 3,Mkt-RF_Beta t-value adjusted 3,SMB_Alpha 3,SMB_Beta 3,SMB_R2 3,SMB_Alpha p-value 3,SMB_Beta p-value 3,SMB_Alpha t-value 3,SMB_Beta t-value 3,SMB_Alpha t-value adjusted 3,SMB_Beta t-value adjusted 3,HML_Alpha 3,HML_Beta 3,HML_R2 3,HML_Alpha p-value 3,HML_Beta p-value 3,HML_Alpha t-value 3,HML_Beta t-value 3,HML_Alpha t-value adjusted 3,HML_Beta t-value adjusted 3,MOM_Alpha 3,MOM_Beta 3,MOM_R2 3,MOM_Alpha p-value 3,MOM_Beta p-value 3,MOM_Alpha t-value 3,MOM_Beta t-value 3,MOM_Alpha t-value adjusted 3,MOM_Beta t-value adjusted 3,Excess Return 3,Standard Deviation 3,Up Market Capture Ratio 3,Down Market Capture Ratio 3,Mkt-RF_Alpha 5,Mkt-RF_Beta 5,Mkt-RF_R2 5,Mkt-RF_Alpha p-value 5,Mkt-RF_Beta p-value 5,Mkt-RF_Alpha t-value 5,Mkt-RF_Beta t-value 5,Mkt-RF_Alpha t-value adjusted 5,Mkt-RF_Beta t-value adjusted 5,SMB_Alpha 5,SMB_Beta 5,SMB_R2 5,SMB_Alpha p-value 5,SMB_Beta p-value 5,SMB_Alpha t-value 5,SMB_Beta t-value 5,SMB_Alpha t-value adjusted 5,SMB_Beta t-value adjusted 5,HML_Alpha 5,HML_Beta 5,HML_R2 5,HML_Alpha p-value 5,HML_Beta p-value 5,HML_Alpha t-value 5,HML_Beta t-value 5,HML_Alpha t-value adjusted 5,HML_Beta t-value adjusted 5,MOM_Alpha 5,MOM_Beta 5,MOM_R2 5,MOM_Alpha p-value 5,MOM_Beta p-value 5,MOM_Alpha t-value 5,MOM_Beta t-value 5,MOM_Alpha t-value adjusted 5,MOM_Beta t-value adjusted 5,Excess Return 5,Standard Deviation 5,Up Market Capture Ratio 5,Down Market Capture Ratio 5,ISIN,graphext_cluster,grp_title
0.0005702029228389443,0.65759392682805,0.128210102396223,0.514295582717919,4.886876478826514e-09,0.6530943911263173,6.063525548898237,0.00027345058508120035,0.6560642414799126,0.0012317806726322303,0.30137233007803466,0.010568249812341057,0.1828808377622066,0.10349647243694357,1.3356425131351473,1.634099956362438,0.0009078357240251842,0.24256617539164474,0.0014250173087959886,-1.1199046049535504,0.24463758620754072,0.07784595149212582,5.922797237601742e-17,1.7705992978859266,-8.998164125461981,0.0011824352739328212,-1.1197661437815116,0.0010807412654850537,0.8139245385586495,0.23916078904978832,0.18228293740837453,1.4773409154026456e-16,1.3374756693282195,8.864791998801138,0.0007970385900479152,0.8138095501950201,0.04664256496922002,0.014669003924042046,1.6446570123370863,1.8544787646875582,0.000805537244979459,0.8550344220284118,0.3309021005474365,0.08627212203549901,8.160390510198768e-68,1.7176442237990688,19.310370288207235,0.0006609525853060182,0.8550344185160735,0.0009874244396738487,-0.4654386795960965,0.024219082170959028,0.08160903297921175,1.7226247294470645e-05,1.7437569335907512,-4.326018305666153,0.000814761210787078,-0.4592855424785051,0.0007717851653420468,-1.0117981382192842,0.1518688810185288,0.14447434200002288,7.939172089506156e-29,1.4608457718660453,-11.619530233660917,0.000592700182761713,-1.0117890433593903,0.0008434210370876234,0.5469385253211883,0.06970816111344547,0.12789761131558094,1.5979230504542632e-13,1.5241217003107992,7.5165384008405125,0.0006597135802481742,0.546640983946739,0.5800811698497261,0.015745447760768274,1.6793826120733497,1.5158877267788322,0.0008571144886731481,0.8501617633167518,0.31763080058043247,0.00657285653130832,1.5795273730822176e-106,2.7222808785736166,24.19869342008215,0.0008007809188953281,0.8501617632904405,0.00099241584512513,-0.5017724713606762,0.02860576662905212,0.00838042269745617,1.5295502818920941e-09,2.6405174954566215,-6.086524236276044,0.0009216324300644141,-0.500631793687018,0.0010330893356041936,-0.8889686101331391,0.11562005699401601,0.004001978765484572,1.7937321493101093e-35,2.883324080462637,-12.824412177434043,0.0009752895615470051,-0.8889662150809362,0.0009259909097345198,0.6044817515308902,0.07863868193243018,0.011534615808840399,3.362799434003091e-24,2.529781456227819,10.361996608874296,0.0008522112587499648,0.604462643090322,1.027624836439672,0.013514775229247256,1.6884563154134147,1.4774588819445074,LU0147408487,Cluster 1,LU0147408487
0.0005661401498838448,0.5844205984556156,0.15783897166465155,0.4109080126642889,5.87576899039035e-11,0.8236772921923559,6.845096193509803,0.000317709341421393,0.5837983869899503,0.0012136707012629757,0.03778208314482045,0.0002588956010803889,0.10341227971342705,0.7993633765067611,1.6345008109551886,0.2544418624019344,0.000976944578478251,0.008487777897390738,0.0013034797408864947,-0.7779588496845053,0.18400555185848322,0.052843525719151345,1.0560533822625235e-12,1.9454353101031527,-7.508304303599525,0.0011171799079131813,-0.7775321311586958,0.0010782854670403105,0.5157957129236281,0.14970410309335636,0.11630593678917904,2.0039424953439175e-10,1.5759324071402703,6.634402476161559,0.0008552802600325857,0.5151177696720337,0.024879140338858026,0.011749580142547875,1.3190772970613434,1.4201650737849316,0.0005399745548953911,0.7663784886129656,0.3503420053572218,0.1801928376238424,1.180239761144484e-72,1.341405118812607,20.16458949081707,0.0003987830867870817,0.7663784872730626,0.0007015075293650293,-0.4331278862202069,0.02764001676377681,0.1546669501264859,4.313948638331759e-06,1.4246680024431255,-4.629576717420854,0.0005327330081199845,-0.4289010392575425,0.0005358187257797066,-0.805043857842874,0.12670489580432087,0.2515817990454434,5.315535940294024e-24,1.1473963170723425,-10.459281657629445,0.0003657164992883785,-0.8050207685181147,0.0006066918182743414,0.39472788103867595,0.047849287501761206,0.21386890742962064,1.214665821319001e-09,1.2440468882981548,6.1556024272349905,0.0004318338453819753,0.3938904411633398,0.36163848564622236,0.013715160364333031,1.3843799772688,1.2787421730781143,0.000619494563058421,0.7413408891678009,0.32106321245544023,0.023116868758719676,6.5863968535371405e-108,2.2742814814643317,24.39051235708536,0.000555766663953227,0.7413408891488621,0.0007334677646014756,-0.4575868694432449,0.03162439325149691,0.02439523456181374,2.058725220497066e-10,2.253563571880794,-6.409578944198731,0.0006564358295066886,-0.456833810818227,0.0007783052532644036,-0.6953744850914322,0.0940444118382211,0.01347300460579494,7.626633625761759e-29,2.4745094297715413,-11.427556147544138,0.0007127686133770027,-0.6953669116342422,0.0007054645487945217,0.43321767762759045,0.05369295933924001,0.02851570163061239,8.041769216765182e-17,2.1926434211936168,8.448565112228632,0.0006267196814442657,0.43312487912645264,0.6902119283346995,0.011721105711573096,1.4006128354564091,1.2518260018300758,LU0174119775,Cluster 1,LU0174119775
0.0006501454898133025,0.6437659645274083,0.19409020372330588,0.33129665250334694,2.1749705823703682e-13,0.9733975156762934,7.759408117566384,0.0004045222902316752,0.643491263752959,0.0013580516079375647,0.06238966834733434,0.0007154225167523842,0.06672036162496041,0.6726118039252198,1.841585630159192,0.4230646264361078,0.0011427110683488303,0.021522170892121755,0.0014587902896388938,-0.8222674245188759,0.20831868463525094,0.02696159267374282,2.2680360633823878e-14,2.225184191023359,-8.110710853207705,0.001301171623325388,-0.8220204932332974,0.0012098887513656694,0.58383517188994,0.19437622111565123,0.06862459152222067,2.079102641507414e-13,1.8287753786258607,7.766501554061715,0.0010155683568909923,0.5835878050472252,0.06286881560030261,0.011671593642615297,1.3487363283777178,1.4042072657073745,0.0006130305492046864,0.7426847347735853,0.31513221131395663,0.14702884658316873,5.449611478497618e-64,1.4515998213359678,18.626390392184458,0.00046946166505663434,0.742684728727616,0.0007728580387638301,-0.38465110989364626,0.02087940856837789,0.1262407305409891,6.680613523806323e-05,1.5307899774772704,-4.009836615070691,0.0006056388591767173,-0.37767493958168535,0.0006323334153209735,-0.6891067565306933,0.08892124469157292,0.19488068851639131,5.438638640632799e-17,1.2974282528708543,-8.578482697118838,0.00045955869382066286,-0.6889771285339242,0.0007106657383724829,0.2863854524998456,0.024124592055445704,0.15932630320656244,1.7898587082648094e-05,1.4087332075202605,4.317362103246715,0.0005369415386060085,0.2825664986026797,0.4121444706081097,0.014014267149129145,1.4394504539520576,1.3191909472608483,0.000651049678085786,0.7431880650534236,0.29528520813562575,0.024988822520880305,1.0387104577829685e-97,2.244262340625628,22.959079557413094,0.0005820346962491829,0.7431880649739729,0.0007686111688548491,-0.44221076857318664,0.02702858585722623,0.024381361984179225,4.3593874245078815e-09,2.2537832861569176,-5.911557824650658,0.0006879060565077555,-0.4410132772604885,0.0008162358211013502,-0.6080845459729535,0.06581320272639679,0.014631314755455708,2.1923403809600547e-20,2.444759788625267,-9.414125223651709,0.0007454298368087054,-0.6080349482966702,0.0007572942586915981,0.36160344592248894,0.034234163745591295,0.025999452851029725,3.630259384028203e-11,2.2288579835490747,6.677813153220149,0.0006757705476259073,0.36114835816048,0.7306166031872379,0.01225278509985578,1.4879020997388324,1.3377079520848834,LU0196035553,Cluster 1,LU0196035553
0.0006011614367110413,0.6572607657001388,0.19832712179497125,0.37244833136652267,1.1137421251109278e-13,0.8935008405247502,7.864343301591106,0.00035515377725785246,0.6570082451023516,0.0013243972858410138,0.061803565117021675,0.0006882138483769173,0.07659516001563743,0.6785445503713687,1.778146598877466,0.41493608329085896,0.0011006390516249125,0.020989572966381573,0.0014267735931735536,-0.8396626699546006,0.21294666650473415,0.03163516727106791,1.0783689962081476e-14,2.16112969806461,-8.224383364832264,0.0012624165346150603,-0.8394376088048512,0.0011751624595107966,0.5871047467672212,0.19268721941293954,0.08016554577686057,2.7126449578122794e-13,1.756861845493206,7.7245919153060285,0.0009723463234470665,0.586845347976038,0.05434968219953068,0.011788284494398622,1.3593026974236295,1.4325278950306815,0.0005781124197626638,0.7453359397732454,0.31590283008321896,0.17219463906650606,3.560464205837554e-64,1.366483386021084,18.65965176022925,0.00043069252209611205,0.7453359339041892,0.0007386307524145526,-0.38474075152560894,0.02079151706050597,0.1448417404240829,6.923696561705684e-05,1.4595083010652619,-4.001208464123376,0.0005670095328449634,-0.37770248948341345,0.0005965686307751138,-0.695139751102304,0.09006215889502134,0.22210938223333082,3.370059997807801e-17,1.2219474306987645,-8.638751601575056,0.0004207862319122483,-0.6950166363847835,0.0006760173991441726,0.2876373185041015,0.024222229933091755,0.18163152978230193,1.72042904465275e-05,1.33698264167991,4.326306401648739,0.0004984702553641985,0.28383582516260125,0.386274994015331,0.01404714593544009,1.4392364234748947,1.329118376033738,0.0006167154463256605,0.7455042890610823,0.2959827848203527,0.03396085208034505,5.5647629735979714e-98,2.1228550133861384,22.997567756769683,0.0005429011289596837,0.7455042889843932,0.0007349438541523661,-0.44208682332119054,0.02690926014577255,0.031684386051709056,4.718850664919727e-09,2.1507699310714927,-5.898132563546171,0.0006494004261950838,-0.44087348714972896,0.0007821900245379771,-0.6133499746196102,0.06669967485770223,0.01947180910790218,1.1987452144687883e-20,2.33937546448802,-9.481814844718574,0.0007067964355534569,-0.6133032217269753,0.0007232628424327908,0.3628329982694334,0.03433444868638669,0.03380627688759978,3.395951926710093e-11,2.1246989181557328,6.687934179196431,0.0006368554025286893,0.3623809613899294,0.688164542486564,0.012276492364941247,1.4854960788092844,1.3469966122942516,LU0209158467,Cluster 1,LU0209158467
0.0006504837378706807,0.6436469012673718,0.1940832199602931,0.33096711978008864,2.1773654893592844e-13,0.9740623500808882,7.759234897130885,0.00040489607850478933,0.6433722037191871,0.0013582773847147086,0.06230685851134845,0.0007137629354839747,0.06663046454807042,0.6729698333460279,1.842197838347544,0.4225732945014695,0.0011430328594564916,0.02147354672246672,0.0014589658531338023,-0.821987733037491,0.20824652276573274,0.026925026579354677,2.2944074337887367e-14,2.225722177092634,-8.10893639405943,0.0013014130016644108,-0.821740447335462,0.0012101026175412248,0.5838013046159399,0.19441858569270254,0.06852287310471405,2.0652640935409496e-13,1.829452181927517,7.767552103193748,0.0010158793694202725,0.5835542118420494,0.06292030786552766,0.011669644954877004,1.3483841832423666,1.4036218178802866,0.0006130535833452041,0.7427731861525055,0.31513148697106075,0.14706243801731755,5.451791047416643e-64,1.45147906153562,18.626359135473418,0.0004694619656611666,0.7427731801056272,0.0007729072023415046,-0.38462122857659253,0.020871145039681127,0.1262637580593713,6.703098667816304e-05,1.530696834538239,-4.009026124302731,0.000605661808490742,-0.3776399442287559,0.0006325137296934294,-0.6885840003851025,0.08876503601072017,0.1948453901436051,5.806721931837507e-17,1.2975309581261394,-8.570209769899503,0.0004597074892724646,-0.6884533946897887,0.0007108175601125752,0.2860780385745707,0.024067039579168004,0.15929969182005602,1.8320919621931493e-05,1.4088232067200546,4.3120820515086375,0.0005370718847784362,0.2822429881462106,0.41217952092229587,0.014015953748649179,1.4391834692417216,1.3188849000155334,0.0006510930361947124,0.7433656208434858,0.2953309389587129,0.024997855911136232,9.970884168832172e-98,2.244122278266943,22.961602356930705,0.0005820637904291681,0.7433656207642164,0.0007687101361886276,-0.44217884903446436,0.027015959010315616,0.024386937759996147,4.396091971752585e-09,2.253694963827792,-5.910138473153277,0.0006879875028543542,-0.44097974341366664,0.000816354729553558,-0.6076926059148239,0.06570716972653723,0.014638474422992003,2.3564275814496737e-20,2.4445824686020288,-9.406004731884236,0.0007455258720517661,-0.6076426360700564,0.0007574228009667206,0.36147313293993577,0.03419844919396553,0.02600097294994533,3.717548537619107e-11,2.2288352071885504,6.67420554660418,0.0006758833950083124,0.3610165650304515,0.7307332557359482,0.012254764875658323,1.4880158521795317,1.3378018253376824,LU0209158541,Cluster 1,LU0209158541
0.0005942450896781425,0.6432107220828567,0.19409631018903895,0.37405959551030676,2.1728786656227453e-13,0.8904888687332965,7.759559577417256,0.00035033419461848924,0.6429362998024986,0.0013015362939860777,0.06235266145579718,0.0007158307970647204,0.07853233755647823,0.6725237986159401,1.7664997643399194,0.42318541381376423,0.0010790643840895698,0.021514337909785856,0.0014021959777231485,-0.8215926124492212,0.20834267802008044,0.033260188832614064,2.2593345681368382e-14,2.140769796005124,-8.111300835789862,0.001237347778419531,-0.8213460293359658,0.0011534545785184002,0.5835128234576362,0.19450311992884428,0.08218854468612806,2.0379233594057133e-13,1.7451437240333556,7.769648273545773,0.0009520384667956817,0.5832663699332378,0.04862454172192515,0.011661343553293041,1.3385904683243712,1.4115915368729788,0.0005405464095551033,0.8012152752459822,0.37150526783435456,0.17911021062890645,4.333915311689582e-78,1.3447504295546904,21.111414859156415,0.000399677453583461,0.8012152747025089,0.0007047446041831991,-0.5027209560398632,0.0361260870871446,0.15720397720977153,1.398483975798897e-07,1.415946963455,-5.316012849693921,0.0005337061327818342,-0.5002514394790758,0.000546136829278985,-0.8028655128202042,0.12226463521686881,0.25091359320449447,3.6602035872861996e-23,1.149016356738532,-10.24835834876849,0.0003730396458521024,-0.8028370788618032,0.0006184306776990198,0.3889592557991321,0.04507637941190812,0.21268771815128842,3.740189262608302e-09,1.2472647090773472,5.965898603313646,0.00044076201055687295,0.387961676869659,0.3690169869323018,0.01392443971383722,1.432942789312718,1.3290075573359688,0.0005808420819142479,0.7923412703273041,0.33900232334332103,0.03793572326435091,3.1045628447427464e-115,2.077740161351862,25.40046641349094,0.0005081131873688238,0.7923412703199313,0.0006931517573948045,-0.5365727241591164,0.04019349400600092,0.039926430348709525,6.848612268886349e-13,2.0566430758091636,-7.258156969261482,0.0006045097485638324,-0.5361947596063177,0.0007533276328990151,-0.7022796462271751,0.08866232946419994,0.021846753085157135,3.258098223721722e-27,2.2958768210867673,-11.062931622390751,0.0006774878181313265,-0.7022686323577243,0.000675745490131074,0.4520802190592723,0.0540454942781714,0.04363501196727138,6.341386808957483e-17,2.0196151669598645,8.477834651836385,0.0005860696542768888,0.45198617341262576,0.6593245494663916,0.012191772490853679,1.4793202362529667,1.3482461077065293,LU0247699415,Cluster 1,LU0247699415
0.0004124435616101171,0.7791831447714135,0.28729066051071994,0.5098276619902311,3.8304997391236666e-20,0.660052695707907,10.03863198356829,0.00019928278934317297,0.7791491104517951,0.0013636205291617926,-0.2889084138074415,0.015500740577552574,0.062285763767704415,0.04835110256113157,1.872636475969459,-1.9839856718774906,0.0011540077081970488,-0.2491777189656984,0.0013402060574967314,-0.499619487387038,0.07770976764351756,0.05807751524209048,7.03500134321858e-06,1.9038532963010601,-4.589591208087335,0.0011405242056773746,-0.4945448474432089,0.001168108928562658,0.4288682358491973,0.10597543447848223,0.09328349473768667,1.244861714285911e-07,1.6847563089319035,5.443746349062511,0.0009514368372223426,0.42701412847538384,0.04134938650888236,0.01161135090653198,1.3380215955499672,1.421992150973559,0.0005821335098863854,0.7033491282365905,0.4029915542440039,0.0783169581808359,1.6004960064782048e-86,1.7629323165090787,22.56022401037165,0.00048227367982076746,0.7033491281245461,0.0007160583065440802,-0.5503221109276375,0.06093802474936272,0.08416469659304551,5.860816966559486e-12,1.729300036935341,-6.994919674789933,0.0005890234435653712,-0.5498177261788839,0.0006350675776987562,-0.5173706680513744,0.07146713273859995,0.12367679780086749,7.735066455624036e-14,1.541244701715807,-7.617986727664741,0.0004990904472559081,-0.5171163646294943,0.0006696199964291139,0.2857269180916475,0.034239752797176726,0.11151868238035903,2.9968385727504024e-07,1.5932701888210639,5.1703068754902155,0.0005335131526732084,0.28410318212348673,0.3809431006856915,0.011734765218284341,1.217349746961649,1.0883042664301743,0.00043720073211571896,0.7016731726819492,0.3711661171410362,0.058381083863125606,7.010515607809872e-129,1.8945508686306067,27.24937309258008,0.00037145192276063414,0.7016731726809214,0.0005305293847866439,-0.5058093855086789,0.049864653196597386,0.06180107084343472,1.0564387672227007e-15,1.8693876937860165,-8.125385682779102,0.0004487121714489399,-0.5056597010475391,0.0006016891579121186,-0.447132462432951,0.0501778254202232,0.034003866490745015,8.559940731481284e-16,2.122343178620854,-8.15220489254163,0.0005296364587312909,-0.44700364382515595,0.0005398944625491219,0.33276496834285185,0.04088124775776869,0.058527537619665344,4.3275138637113766e-13,1.8934485309014335,7.3226149979920745,0.00045861241703073786,0.33254519940300536,0.4466655235692616,0.010317104624851551,1.2598981969508003,1.1636856377095255,LU0346392052,Cluster 2,LU0346392052
0.0006032432718671608,0.6039831226920377,0.2966298159539802,0.20388512295041097,7.251491001074299e-21,1.2738908215548281,10.267989791015015,0.0004344913481072759,0.6039621481012435,0.0013342202669765796,-0.1995124787205426,0.0127026690589368,0.017197706864254137,0.07410675429739381,2.398460606810018,-1.793467514776399,0.001212996066971984,-0.1663171465231084,0.0013331173462430303,-0.4914903698727141,0.12922593525255244,0.011215356888320835,4.208410957608666e-09,2.5548931295345136,-6.091049145240641,0.0012295334145342822,-0.49037811074098264,0.001212204481917982,0.24997725429720824,0.061870156842504076,0.026145041913240286,6.555531630750842e-05,2.237351796338562,4.060496467340424,0.0010828128035653489,0.2456675320270051,0.0397737572196373,0.008857707943578163,1.0625605673980127,1.0285721343584957,0.00047596334595345494,0.7089558790964399,0.46740322803766365,0.10340845445813175,3.018965518584948e-105,1.6305238189512588,25.723630444689412,0.0003827568863802004,0.7089558790916647,0.0006153644240283714,-0.5076720464043651,0.059199795059073135,0.11307639015749454,1.1933755822169842e-11,1.586362376452749,-6.888062401498304,0.000489418545994976,-0.5071542777451643,0.0005086330484270514,-0.6022248864752284,0.11053998535098797,0.17821152888240377,5.72148503831714e-21,1.3475388135135986,-9.680151618220409,0.00037644995715900977,-0.6021872401780127,0.0005751842033080852,0.25583168676593826,0.031335471136227144,0.14469485720141495,9.687887414133615e-07,1.4600426993146027,4.938750526080331,0.0004416112702428715,0.2539990253635565,0.3017963984387796,0.010983164462880838,1.1000977329414883,0.9910330943436927,0.00043176109330173246,0.6788116638147629,0.43468093161561316,0.027467625378282658,5.31101074503814e-158,2.2073782230493357,31.101318290841572,0.0003842722793546751,0.6788116638147418,0.0005234345279557461,-0.4824037977958273,0.056756275757773755,0.03858925676655996,1.0183661746756294e-17,2.070712415294848,-8.700321543756147,0.00045743157114358236,-0.4823234620035738,0.0005853369283132296,-0.5152384977885948,0.08337377426217751,0.018874378463518835,1.2785913338203178e-25,2.35104569396208,-10.696924049401433,0.0005295721792069446,-0.5152268459833395,0.0005406907795516829,0.2872008105121307,0.03810602809041708,0.034359598830395376,2.755649914787649e-12,2.118131375168682,7.0594937920834555,0.00047566939764097485,0.2869540438638715,0.431825912757167,0.009222701226439513,1.0728293727276594,0.9594016035355221,LU0368270509,Cluster 2,LU0368270509
0.0005176891221379985,0.6219934939452931,0.2429899559146944,0.3552675083129958,7.802487268538254e-17,0.9261378609974219,8.958047161611375,0.00031264256716457346,0.6219134450411127,0.0012205917654144376,-0.012859286617665416,4.076055135504575e-05,0.05648382859951826,0.919672436265481,1.9161700421680037,-0.1009482699766462,0.0010409578401333512,-0.0012347513426825929,0.0012898925305897218,-0.7060653434461943,0.20599699769904878,0.023739234583716816,3.288254267909771e-14,2.2752298585894413,-8.053587424021732,0.001157326041279912,-0.705840843460687,0.0010884748186097194,0.4575921519459145,0.16013593757755662,0.06320160742748326,4.1476501089238136e-11,1.8660766372659858,6.904145076613766,0.0009200556186852712,0.45713290480807844,0.0233188130128166,0.010078493858419895,1.1814878166854295,1.2248489325336027,0.0005016566314080783,0.8037231929342503,0.4635890697062244,0.13291428818775275,4.46667019793943e-104,1.5043334041990994,25.527216250340025,0.0003902059158470643,0.8037231929276619,0.0006642714449806089,-0.5266713754727803,0.04916997948961965,0.1349691467906114,7.105126330764441e-10,1.496395201470372,-6.244306956519065,0.0005155171872893452,-0.5256488558276773,0.0005153352341399984,-0.7738821286830182,0.1408700070011517,0.22270378385371487,1.0603848567407477e-26,1.220376304778513,-11.118994120200623,0.00036324996812475333,-0.7738706535685396,0.0005848963606917246,0.37527616773911243,0.05203510383274901,0.18775555129450966,2.216877434634331e-10,1.3184435630605293,6.433358570837736,0.00042840651763693504,0.3746730822797277,0.34011637356424174,0.012502807618555238,1.2434029735561274,1.1328628750092335,0.0004814005017770131,0.7736433691720326,0.4344452765619605,0.031082303050450222,6.904672372370201e-158,2.158440203492109,31.086408057109377,0.000425796266956926,0.7736433691720082,0.0005915821645021862,-0.5212998383497969,0.05099752526542667,0.040900877256742615,4.934073480766012e-16,2.0466402731180553,-8.22207055046209,0.0005151685936492205,-0.5211597868640689,0.0006512493499306196,-0.6643636313901559,0.106661090477846,0.020271164063314986,1.0577701796495092e-32,2.324241207233608,-12.255617701081142,0.000587519606231763,-0.6643604701411165,0.0005808564542988492,0.4167990689748998,0.061752893079018545,0.043490203810197345,3.460485157228467e-19,2.0210100238904958,9.099349744428311,0.0005038804580809064,0.4167524964957148,0.5274968664144758,0.010514213910737358,1.226130369123789,1.1032635396736445,LU0382933116,Cluster 2,LU0382933116
0.0008158332951214857,0.4359570189957561,0.09908202449463699,0.2240378475877469,3.355266937051081e-07,1.2188819951606664,5.243542761782263,0.0005747052635554281,0.43365450654547144,0.0011513640024121135,0.5978402387600591,0.0731252674679177,0.08842912479150492,1.3443401772629855e-05,1.710418270856493,4.4411272456790885,0.0009432087230229932,0.5907960970144744,0.001385945708395204,-0.7755657383051107,0.2062999943500885,0.02679457977971839,3.132835046222701e-14,2.2276465864612343,-8.061046394148416,0.0012365660032470662,-0.7753209725546044,0.001151425018083992,0.549807944953598,0.1918865699027006,0.06792994798906225,3.076625424597179e-13,1.833413945238303,7.70470707517084,0.0009673503177732657,0.5495601461279521,0.045722599256347043,0.011062421273809466,1.3089445345160027,1.373463751150163,0.0006473462784854188,0.7092564889462711,0.31622476413731204,0.1079986245571142,2.9800170809327198e-64,1.6091660101092324,18.673551665676438,0.0005178418150103907,0.7092564834384114,0.0008215027012206139,-0.1377088583453261,0.002944512539760913,0.09118131812624952,0.13605988292933757,1.691359882204909,-1.4922195070317668,0.0006701254091510828,-0.10674185506174179,0.0006389570948154167,-0.7627697697041316,0.11987397368815988,0.1621764496682277,1.0304841996658162e-22,1.3991592986510135,-10.133878476912402,0.00048125969444073175,-0.7627394792370782,0.0007185986073234765,0.3375913971071104,0.03688469978129971,0.13298880120140394,1.0292316992940504e-07,1.5040438933992084,5.373653489576966,0.0005589046777219463,0.3360259322857964,0.43142183465458334,0.013360128170833421,1.366143780716356,1.2313667984353929,0.0005529862496856507,0.6989252242718439,0.3107682518853637,0.035696189400537016,8.645526607629418e-104,2.102632490597164,23.816393975702653,0.00048544755787455527,0.6989252242401408,0.0007087733298834439,-0.1898091072336119,0.005925564987127929,0.025073802686518414,0.006261146605191722,2.2429464584126677,-2.7383928412476157,0.0006335403788943211,-0.1775333540973552,0.0007018488454994055,-0.6684183006769393,0.0946264906818366,0.019998796506119135,5.075105877838227e-29,2.3293384354830438,-11.466550710644839,0.0006335167465906839,-0.6684112992166188,0.0006352371876257435,0.40408378917461596,0.050870784562839,0.039865521622330834,5.372918113977842e-16,2.0572751685099577,8.211299019292198,0.00055405277350159,0.4039740530611579,0.5915954003964851,0.011232128874799057,1.3196392751678214,1.189395823844068,LU0476877211,Cluster 1,LU0476877211
